mc	mn	timesig	onset	staff	voice	label
1	1	2/4	0	1	1	.a.i[i{
1	1	2/4	3/8	1	1	#viio64
2	2	2/4	0	1	1	i
2	2	2/4	3/8	1	1	V64
3	3	2/4	0	1	1	i]
3	3	2/4	3/8	1	1	V6
4	4	2/4	0	1	1	i
4	4	2/4	1/4	1	1	V
5	5	2/4	0	1	1	iv6
5	5	2/4	3/8	1	1	i64
6	6	2/4	0	1	1	iv
6	6	2/4	3/8	1	1	i6
7	7	2/4	0	1	1	#viio6
7	7	2/4	3/8	1	1	i
8	8	2/4	0	1	1	V}
9	9	2/4	0	1	1	i[i{
9	9	2/4	3/8	1	1	#viio64
10	10	2/4	0	1	1	i
10	10	2/4	3/8	1	1	V64
11	11	2/4	0	1	1	i]
11	11	2/4	3/8	1	1	V6
12	12	2/4	0	1	1	i
12	12	2/4	1/4	1	1	V
13	13	2/4	0	1	1	iv
13	13	2/4	3/8	1	1	i6
14	14	2/4	0	1	1	iv6
14	14	2/4	3/8	1	1	iv64
15	15	2/4	0	1	1	iio6
15	15	2/4	1/4	1	1	V(64)
15	15	2/4	3/8	1	1	V
16	16	2/4	0	1	1	VI
16	16	2/4	1/4	1	1	iv6
17	17	2/4	0	1	1	iv
17	17	2/4	3/8	1	1	i6
18	18	2/4	0	1	1	#viio6
18	18	2/4	3/8	1	1	i
19	19	2/4	0	1	1	iio6
19	19	2/4	1/4	1	1	V(64)
19	19	2/4	3/8	1	1	V
20	20	2/4	0	1	1	i}
21	21	2/4	0	1	1	III.IV6{
22	22	2/4	0	1	1	I64
23	23	2/4	0	1	1	IV
24	24	2/4	0	1	1	I6
26	26	2/4	0	1	1	IV
26	26	2/4	1/4	1	1	I6
27	27	2/4	0	1	1	viio6
27	27	2/4	1/4	1	1	I
28	28	2/4	0	1	1	V(64)}
28	28	2/4	1/4	1	1	V
29	29	2/4	0	1	1	i[i{
29	29	2/4	3/8	1	1	viio64
30	30	2/4	0	1	1	i
30	30	2/4	3/8	1	1	viio6
31	31	2/4	0	1	1	i]
31	31	2/4	3/8	1	1	iv6
32	32	2/4	0	1	1	V(b64)
32	32	2/4	1/4	1	1	V
33	33	2/4	0	1	1	V[V7
33	33	2/4	3/8	1	1	I
34	34	2/4	0	1	1	V7
34	34	2/4	3/8	1	1	I6
35	35	2/4	0	1	1	V7
35	35	2/4	3/8	1	1	I6]
36	36	2/4	0	1	1	viio
36	36	2/4	1/4	1	1	I}
37	37	2/4	0	1	1	I6{
37	37	2/4	3/8	1	1	viio6
38	38	2/4	0	1	1	vi6
38	38	2/4	3/8	1	1	V6
39	39	2/4	0	1	1	IV6
39	39	2/4	3/8	1	1	iii6
40	40	2/4	0	1	1	ii6
40	40	2/4	3/8	1	1	#viio6/ii
41	41	2/4	0	1	1	ii6
41	41	2/4	1/4	1	1	V6/ii
42	42	2/4	0	1	1	ii
42	42	2/4	3/8	1	1	ii6
43	43	2/4	0	1	1	V(64)
43	43	2/4	1/4	1	1	V
44	44	2/4	0	1	1	I(9)}
44	44	2/4	1/4	1	1	I
44	44	2/4	3/8	1	1	{
45	45	2/4	0	1	1	I6
45	45	2/4	3/8	1	1	viio6
46	46	2/4	0	1	1	vi6
46	46	2/4	3/8	1	1	V6
47	47	2/4	0	1	1	IV6
47	47	2/4	3/8	1	1	iii6
48	48	2/4	0	1	1	ii6
48	48	2/4	3/8	1	1	#viio6/ii
49	49	2/4	0	1	1	ii6
49	49	2/4	1/4	1	1	V6/ii
50	50	2/4	0	1	1	ii
51	51	2/4	0	1	1	V(64)
51	51	2/4	1/4	1	1	V
52	52	2/4	0	1	1	#viio43/ii
53	53	2/4	0	1	1	ii6
53	53	2/4	1/4	1	1	V6/ii
54	54	2/4	0	1	1	ii
55	55	2/4	0	1	1	V(64)
55	55	2/4	1/4	1	1	V
56	56	2/4	0	1	1	#viio43/ii
57	57	2/4	0	1	1	ii6
58	58	2/4	0	1	1	v.#viio43
59	59	2/4	0	1	1	i6
60	60	2/4	0	1	1	iv
61	61	2/4	0	1	1	iv6
62	62	2/4	0	1	1	iio6
62	62	2/4	3/8	1	1	viio/V
63	63	2/4	0	1	1	V}
64	64	2/4	0	1	1	i6{
64	64	2/4	3/8	1	1	V64
65	65	2/4	0	1	1	i
65	65	2/4	3/8	1	1	V6
66	66	2/4	0	1	1	i
66	66	2/4	3/8	1	1	V43
67	67	2/4	0	1	1	i
67	67	2/4	1/4	1	1	V6
68	68	2/4	0	1	1	V43
68	68	2/4	3/8	1	1	i
69	69	2/4	0	1	1	V6
69	69	2/4	3/8	1	1	i
70	70	2/4	0	1	1	V43
70	70	2/4	3/8	1	1	i6
71	71	2/4	0	1	1	V43
71	71	2/4	1/4	1	1	i}
72	72	2/4	0	1	1	i6{
72	72	2/4	3/8	1	1	#viio6
73	73	2/4	0	1	1	VI6
73	73	2/4	3/8	1	1	v6
74	74	2/4	0	1	1	iv6
74	74	2/4	3/8	1	1	III6
75	75	2/4	0	1	1	.bII6
75	75	2/4	3/8	1	1	i6
76	76	2/4	0	1	1	#viio6
76	76	2/4	1/4	1	1	V65
77	77	2/4	0	1	1	i
77	77	2/4	1/4	1	1	iv
78	78	2/4	0	1	1	V(64)
78	78	2/4	1/4	1	1	V
79	79	2/4	0	1	1	i}
80	80	2/4	0	1	1	i6{
80	80	2/4	3/8	1	1	#viio6
81	81	2/4	0	1	1	VI6
81	81	2/4	3/8	1	1	v6
82	82	2/4	0	1	1	iv6
82	82	2/4	3/8	1	1	III6
83	83	2/4	0	1	1	.bII6
83	83	2/4	3/8	1	1	i6
84	84	2/4	0	1	1	#viio6
84	84	2/4	1/4	1	1	V65
85	85	2/4	0	1	1	i
85	85	2/4	1/4	1	1	iv
86	86	2/4	0	1	1	V(64)
86	86	2/4	1/4	1	1	V
87	87	2/4	0	1	1	i}{
87	87	2/4	3/8	1	2	i.V65
88	88	2/4	0	1	1	i
89	89	2/4	0	1	1	iv
90	90	2/4	0	1	1	V7/III
91	91	2/4	0	1	1	III
92	92	2/4	0	1	1	VIM7
93	93	2/4	0	1	1	iio
94	94	2/4	0	1	1	V7
95	95	2/4	0	1	1	i
95	95	2/4	3/8	1	1	v6
96	96	2/4	0	1	1	iv6(2)
96	96	2/4	1/4	1	1	iv6
96	96	2/4	3/8	1	2	iio6
97	97	2/4	0	1	1	V7
97	97	2/4	3/8	1	1	i6
98	98	2/4	0	1	1	ii6(2)
98	98	2/4	1/4	1	1	ii6
98	98	2/4	3/8	1	1	viio/V
99	99	2/4	0	1	1	V}
100	100	2/4	0	1	1	.It6(2)
100	100	2/4	1/4	1	1	.It6
101	101	2/4	0	1	1	V
102	102	2/4	0	1	1	.It6(2)
102	102	2/4	1/4	1	1	.It6
103	103	2/4	0	1	1	V
104	104	2/4	0	1	1	.It6(2)
104	104	2/4	1/4	1	1	.It6
105	105	2/4	0	1	1	V
106	106	2/4	0	1	1	V7
107	107	2/4	0	1	1	i[i{
107	107	2/4	3/8	1	1	#viio64
108	108	2/4	0	1	1	i
108	108	2/4	3/8	1	1	V64
109	109	2/4	0	1	1	i]
109	109	2/4	3/8	1	1	V6
110	110	2/4	0	1	1	i
110	110	2/4	1/4	1	1	V
111	111	2/4	0	1	1	iv6
111	111	2/4	3/8	1	1	i64
112	112	2/4	0	1	1	iv
112	112	2/4	3/8	1	1	i6
113	113	2/4	0	1	1	#viio6
113	113	2/4	3/8	1	1	i
114	114	2/4	0	1	1	V}
115	115	2/4	0	1	1	i[i{
115	115	2/4	3/8	1	1	#viio64
116	116	2/4	0	1	1	i
116	116	2/4	3/8	1	1	V64
117	117	2/4	0	1	1	i]
117	117	2/4	3/8	1	1	V6
118	118	2/4	0	1	1	i
118	118	2/4	1/4	1	1	V
119	119	2/4	0	1	1	iv
119	119	2/4	3/8	1	1	i6
120	120	2/4	0	1	1	iv6
120	120	2/4	3/8	1	1	i64
121	121	2/4	0	1	1	iio6
121	121	2/4	1/4	1	1	V(64)
121	121	2/4	3/8	1	1	V
122	122	2/4	0	1	1	VI
122	122	2/4	1/4	1	1	iv6
123	123	2/4	0	1	1	iv
123	123	2/4	3/8	1	1	i6
124	124	2/4	0	1	1	#viio6
124	124	2/4	3/8	1	1	i
125	125	2/4	0	1	1	V6
125	125	2/4	3/8	1	1	#vio
126	126	2/4	0	1	1	V7
127	127	2/4	0	1	1	i
127	127	2/4	3/8	1	1	v
128	128	2/4	0	1	1	VI
128	128	2/4	3/8	1	1	III
129	129	2/4	0	1	1	iv
129	129	2/4	3/8	1	1	i
130	130	2/4	0	1	1	iio
130	130	2/4	3/8	1	1	VI
131	131	2/4	0	1	1	#viio43
132	132	2/4	0	1	1	i6
132	132	2/4	1/4	1	1	VI
133	133	2/4	0	1	1	iio6
133	133	2/4	1/4	1	1	V(64)
133	133	2/4	3/8	1	1	V
134	134	2/4	0	1	1	i}
135	135	2/4	0	1	1	{
135	135	2/4	3/8	1	1	v
136	136	2/4	0	1	1	VI
136	136	2/4	3/8	1	1	III
137	137	2/4	0	1	1	iv
137	137	2/4	3/8	1	1	i
138	138	2/4	0	1	1	iio
138	138	2/4	3/8	1	1	VI
139	139	2/4	0	1	1	#viio43
140	140	2/4	0	1	1	i6
140	140	2/4	1/4	1	1	VI
141	141	2/4	0	1	1	iio6
141	141	2/4	1/4	1	1	V(64)
141	141	2/4	3/8	1	1	V
142	142	2/4	0	1	1	i}
143	143	2/4	0	1	1	I.I[I{
144	144	2/4	0	1	1	ii6
145	145	2/4	0	1	1	viio6
146	146	2/4	0	1	1	I
148	148	2/4	0	1	1	IV
148	148	2/4	3/8	1	1	I
149	149	2/4	0	1	1	viio6
149	149	2/4	3/8	1	1	I
150	150	2/4	0	1	1	V2
150	150	2/4	1/4	1	1	I}
151	151	2/4	0	1	1	{
152	152	2/4	0	1	1	ii6
153	153	2/4	0	1	1	viio6
154	154	2/4	0	1	1	I]
155	155	2/4	0	1	1	V7/V
156	156	2/4	0	1	1	V
156	156	2/4	1/4	1	1	ii6/V
157	157	2/4	0	1	1	V(64)/V
157	157	2/4	1/4	1	1	V/V
158	158	2/4	0	1	1	I/V}
159	159	2/4	0	1	1	{
161	161	2/4	0	1	1	#viio43/ii
162	162	2/4	0	1	1	ii6
165	165	2/4	0	1	1	viio43
166	166	2/4	0	1	1	I6}
167	167	2/4	0	1	1	I[I{
168	168	2/4	0	1	1	ii6
169	169	2/4	0	1	1	viio6
169	169	2/4	3/8	1	1	I
170	170	2/4	0	1	1	V2
170	170	2/4	1/4	1	1	I
171	171	2/4	0	1	1	V2
172	172	2/4	0	1	1	I
173	173	2/4	0	1	1	V2]
174	174	2/4	0	1	1	I}
175	174	2/4	0	1	1	I}
176	175	2/4	0	1	1	i.i[i{
176	175	2/4	3/8	1	1	#viio64
177	176	2/4	0	1	1	i
177	176	2/4	3/8	1	1	V64
178	177	2/4	0	1	1	i]
178	177	2/4	3/8	1	1	V6
179	178	2/4	0	1	1	i
179	178	2/4	1/4	1	1	V
180	179	2/4	0	1	1	iv6
180	179	2/4	3/8	1	1	i64
181	180	2/4	0	1	1	iv
181	180	2/4	3/8	1	1	i6
182	181	2/4	0	1	1	#viio6
182	181	2/4	3/8	1	1	i
183	182	2/4	0	1	1	V}
184	183	2/4	0	1	1	i[i{
184	183	2/4	3/8	1	1	#viio64
185	184	2/4	0	1	1	i
185	184	2/4	3/8	1	1	V64
186	185	2/4	0	1	1	i]
186	185	2/4	3/8	1	1	V6
187	186	2/4	0	1	1	i
187	186	2/4	1/4	1	1	V
188	187	2/4	0	1	1	iv
188	187	2/4	3/8	1	1	i6
189	188	2/4	0	1	1	iv6
189	188	2/4	3/8	1	1	i64
190	189	2/4	0	1	1	iio6
190	189	2/4	1/4	1	1	V(64)
190	189	2/4	3/8	1	1	V
191	190	2/4	0	1	1	VI
191	190	2/4	1/4	1	1	iv6
192	191	2/4	0	1	1	iv
192	191	2/4	3/8	1	1	i6
193	192	2/4	0	1	1	#viio6
193	192	2/4	3/8	1	1	i
194	193	2/4	0	1	1	iio6
194	193	2/4	1/4	1	1	V(64)
194	193	2/4	3/8	1	1	V
195	194	2/4	0	1	1	i}
196	195	2/4	0	1	1	#viio7/iv{
197	196	2/4	0	1	1	iv
198	197	2/4	0	1	1	viio7/V
199	198	2/4	0	1	1	V
200	199	2/4	0	1	1	iv6
200	199	2/4	3/8	1	1	V7
201	200	2/4	0	1	1	iv6
201	200	2/4	3/8	1	1	V7
202	201	2/4	0	1	1	iv6
202	201	2/4	3/8	1	1	V7
203	202	2/4	0	1	1	iv6
203	202	2/4	3/8	1	1	V7}
204	203	2/4	0	1	1	i6{
204	203	2/4	3/8	1	1	V43
205	204	2/4	0	1	1	i
205	204	2/4	3/8	1	1	V64
206	205	2/4	0	1	1	i6
206	205	2/4	3/8	1	1	V2
207	206	2/4	0	1	1	i6
207	206	2/4	1/4	1	1	V64
208	207	2/4	0	1	1	V[V7
208	207	2/4	3/8	1	1	i
209	208	2/4	0	1	1	V
209	208	2/4	3/8	1	1	i
210	209	2/4	0	1	1	V7
210	209	2/4	3/8	1	1	i6
211	210	2/4	0	1	1	V7
211	210	2/4	1/4	1	1	i]}
212	211	2/4	0	1	1	i6{
212	211	2/4	3/8	1	1	VII6
213	212	2/4	0	1	1	VI6
213	212	2/4	3/8	1	1	v6
214	213	2/4	0	1	1	iv6
214	213	2/4	3/8	1	1	III6
215	214	2/4	0	1	1	iio6
215	214	2/4	3/8	1	1	i6
216	215	2/4	0	1	1	#viio6
216	215	2/4	1/4	1	1	V65
217	216	2/4	0	1	1	i
217	216	2/4	1/4	1	1	iv
218	217	2/4	0	1	1	V(64)
218	217	2/4	1/4	1	1	V
219	218	2/4	0	1	1	i}
220	219	2/4	0	1	1	i6{
220	219	2/4	3/8	1	1	VII6
221	220	2/4	0	1	1	VI6
221	220	2/4	3/8	1	1	v6
222	221	2/4	0	1	1	iv6
222	221	2/4	3/8	1	1	III6
223	222	2/4	0	1	1	iio6
223	222	2/4	3/8	1	1	i6
224	223	2/4	0	1	1	#viio6
224	223	2/4	1/4	1	1	V65
225	224	2/4	0	1	1	i
225	224	2/4	1/4	1	1	iv
226	225	2/4	0	1	1	V(64)
226	225	2/4	1/4	1	1	V
227	226	2/4	0	1	1	#viio43/iv
228	227	2/4	0	1	1	iv6
229	228	2/4	0	1	1	viio43/V
230	229	2/4	0	1	1	V6
231	230	2/4	0	1	1	#viio43
232	231	2/4	0	1	1	i6
232	231	2/4	1/4	1	1	iv
233	232	2/4	0	1	1	V(64)
233	232	2/4	1/4	1	1	V
234	233	2/4	0	1	1	i}{
234	233	2/4	3/8	1	1	v6
235	234	2/4	0	1	1	VI
235	234	2/4	3/8	1	1	III6
236	235	2/4	0	1	1	iv
236	235	2/4	3/8	1	1	i6
237	236	2/4	0	1	1	iio
237	236	2/4	3/8	1	1	i
238	237	2/4	0	1	1	iio6
239	238	2/4	0	1	1	V(64)
239	238	2/4	1/4	1	1	V
240	239	2/4	0	1	1	i}{
240	239	2/4	3/8	1	1	v6
241	240	2/4	0	1	1	VI
241	240	2/4	3/8	1	1	III6
242	241	2/4	0	1	1	iv
242	241	2/4	3/8	1	1	i6
243	242	2/4	0	1	1	iio
243	242	2/4	3/8	1	1	i
244	243	2/4	0	1	1	iio6
245	244	2/4	0	1	1	V(64)
245	244	2/4	1/4	1	1	V
246	245	2/4	0	1	1	i}
247	246	2/4	1/4	1	1	V6
248	247	2/4	0	1	1	i
249	248	2/4	1/4	1	1	V6
250	249	2/4	0	1	1	i
250	249	2/4	1/4	1	1	V(64)
251	250	2/4	1/4	1	1	V
252	251	2/4	0	1	1	i
